xmin,ymin,xmax,ymax,confidence,class,name
56.6857795715332,45.221885681152344,262.17498779296875,459.0,0.560355007648468,0,human_heat
211.07928466796875,0.0,320.50445556640625,49.0002555847168,0.2936215400695801,0,human_heat
